"","RandomSubset","NumberPlots","Response","Coefficient","Singular"
"Ran_Ab2733","273",395,"HERBEVEN_LOGIT",0.051652343356056,TRUE
"Ran_Ab2734","273",395,"HERBRICH_LOG",-0.0240587277395786,TRUE
"Ran_Ab2735","273",395,"TREEEVEN_LOGIT",0.121885871505768,TRUE
"Ran_Ab2736","273",395,"TREERICH_LOG",-0.027029842208927,FALSE
"Ran_Ab2741","274",317,"ALLEVEN_LOGIT",0.129420392369844,FALSE
"Ran_Ab2742","274",317,"ALLRICH_LOG",-0.045557439117232,FALSE
"Ran_Ab2743","274",317,"HERBEVEN_LOGIT",0.164420584582681,TRUE
"Ran_Ab2744","274",317,"HERBRICH_LOG",-0.0873665938734197,FALSE
"Ran_Ab2745","274",317,"TREEEVEN_LOGIT",0.143394576961446,TRUE
"Ran_Ab2746","274",317,"TREERICH_LOG",-0.0232396571781191,FALSE
"Ran_Ab2751","275",498,"ALLEVEN_LOGIT",0.105049654467731,FALSE
"Ran_Ab2752","275",498,"ALLRICH_LOG",-0.0310714104903546,FALSE
"Ran_Ab2753","275",498,"HERBEVEN_LOGIT",0.119491710465817,TRUE
"Ran_Ab2754","275",498,"HERBRICH_LOG",-0.0366062232206703,FALSE
"Ran_Ab2755","275",498,"TREEEVEN_LOGIT",-0.00799706447375208,TRUE
"Ran_Ab2756","275",498,"TREERICH_LOG",-0.0338690604444592,FALSE
"Ran_Ab276","276",467,"ALLEVEN_LOGIT",0.0725691529011646,FALSE
"Ran_Ab2761","276",467,"ALLRICH_LOG",-0.0192364583999853,FALSE
"Ran_Ab2762","276",467,"HERBEVEN_LOGIT",0.0867393966401432,FALSE
"Ran_Ab2763","276",467,"HERBRICH_LOG",-0.0117650053436679,FALSE
"Ran_Ab2764","276",467,"TREEEVEN_LOGIT",0.00105962192528184,FALSE
"Ran_Ab2765","276",467,"TREERICH_LOG",-0.0454997587677016,FALSE
"Ran_Ab277","277",255,"ALLEVEN_LOGIT",0.0652105843230043,TRUE
"Ran_Ab2771","277",255,"ALLRICH_LOG",0.03094092587935,TRUE
"Ran_Ab2772","277",255,"HERBEVEN_LOGIT",0.0242811919845561,TRUE
"Ran_Ab2773","277",255,"HERBRICH_LOG",0.0277139443895586,FALSE
"Ran_Ab2774","277",255,"TREEEVEN_LOGIT",-0.0231085659520055,FALSE
"Ran_Ab2775","277",255,"TREERICH_LOG",0.0535433285178903,FALSE
"Ran_Ab278","278",493,"ALLEVEN_LOGIT",0.105827588525998,FALSE
"Ran_Ab2781","278",493,"ALLRICH_LOG",-0.0165326528190283,FALSE
"Ran_Ab2782","278",493,"HERBEVEN_LOGIT",0.128714446212298,FALSE
"Ran_Ab2783","278",493,"HERBRICH_LOG",-0.0133998400647493,FALSE
"Ran_Ab2784","278",493,"TREEEVEN_LOGIT",0.0671756494033312,TRUE
"Ran_Ab2785","278",493,"TREERICH_LOG",-0.0224707593429284,FALSE
"Ran_Ab279","279",346,"ALLEVEN_LOGIT",0.129689472704429,FALSE
"Ran_Ab2791","279",346,"ALLRICH_LOG",-0.0314263468423153,FALSE
"Ran_Ab2792","279",346,"HERBEVEN_LOGIT",0.074013063726528,FALSE
"Ran_Ab2793","279",346,"HERBRICH_LOG",-0.0267142361618128,FALSE
"Ran_Ab2794","279",346,"TREEEVEN_LOGIT",0.0729105356016295,TRUE
"Ran_Ab2795","279",346,"TREERICH_LOG",-0.0367227474157688,TRUE
"Ran_Ab280","280",609,"ALLEVEN_LOGIT",0.0754472469278657,FALSE
"Ran_Ab2801","280",609,"ALLRICH_LOG",-0.0504961983831954,FALSE
"Ran_Ab2802","280",609,"HERBEVEN_LOGIT",0.103532171319665,FALSE
"Ran_Ab2803","280",609,"HERBRICH_LOG",-0.054965933736655,FALSE
"Ran_Ab2804","280",609,"TREEEVEN_LOGIT",0.102395522358265,FALSE
"Ran_Ab2805","280",609,"TREERICH_LOG",-0.00416256629714377,FALSE
"Ran_Ab2811","281",682,"ALLEVEN_LOGIT",0.0798662790894226,FALSE
"Ran_Ab2812","281",682,"ALLRICH_LOG",-0.0378161703548045,TRUE
"Ran_Ab2813","281",682,"HERBEVEN_LOGIT",0.109325145725202,TRUE
"Ran_Ab2814","281",682,"HERBRICH_LOG",-0.0475509463236958,FALSE
"Ran_Ab2815","281",682,"TREEEVEN_LOGIT",0.0167407099103559,TRUE
"Ran_Ab2816","281",682,"TREERICH_LOG",-0.0479859752792065,TRUE
"Ran_Ab2821","282",367,"ALLEVEN_LOGIT",0.102529952921828,FALSE
"Ran_Ab2822","282",367,"ALLRICH_LOG",-0.0023057632679397,TRUE
"Ran_Ab2823","282",367,"HERBEVEN_LOGIT",0.0259081655512168,FALSE
"Ran_Ab2824","282",367,"HERBRICH_LOG",-0.00329225312002352,FALSE
"Ran_Ab2825","282",367,"TREEEVEN_LOGIT",0.100811904874505,TRUE
"Ran_Ab2826","282",367,"TREERICH_LOG",-0.032870470677484,TRUE
"Ran_Ab2831","283",276,"ALLEVEN_LOGIT",0.16538060884193,FALSE
"Ran_Ab2832","283",276,"ALLRICH_LOG",-0.0693788456030089,FALSE
"Ran_Ab2833","283",276,"HERBEVEN_LOGIT",0.169000081185488,FALSE
"Ran_Ab2834","283",276,"HERBRICH_LOG",-0.0556093708439876,FALSE
"Ran_Ab2835","283",276,"TREEEVEN_LOGIT",0.0652295490239349,FALSE
"Ran_Ab2836","283",276,"TREERICH_LOG",-0.110063035951877,FALSE
"Ran_Ab2841","284",245,"ALLEVEN_LOGIT",0.073215693762324,TRUE
"Ran_Ab2842","284",245,"ALLRICH_LOG",-0.0169203954779259,FALSE
"Ran_Ab2843","284",245,"HERBEVEN_LOGIT",0.0768876694376268,FALSE
"Ran_Ab2844","284",245,"HERBRICH_LOG",-0.00343259442109042,FALSE
"Ran_Ab2845","284",245,"TREEEVEN_LOGIT",-0.0141254636168709,TRUE
"Ran_Ab2846","284",245,"TREERICH_LOG",-0.0553567252744496,FALSE
"Ran_Ab2851","285",442,"ALLEVEN_LOGIT",0.131299486976051,TRUE
"Ran_Ab2852","285",442,"ALLRICH_LOG",0.00407032475986237,FALSE
"Ran_Ab2853","285",442,"HERBEVEN_LOGIT",0.148551259614398,TRUE
"Ran_Ab2854","285",442,"HERBRICH_LOG",0.00997601616248846,FALSE
"Ran_Ab2855","285",442,"TREEEVEN_LOGIT",0.0566528322493844,TRUE
"Ran_Ab2856","285",442,"TREERICH_LOG",-0.0362978802324086,FALSE
"Ran_Ab286","286",649,"ALLEVEN_LOGIT",0.0872867366637789,FALSE
"Ran_Ab2861","286",649,"ALLRICH_LOG",-0.0469280347790203,FALSE
"Ran_Ab2862","286",649,"HERBEVEN_LOGIT",0.0768641465505938,FALSE
"Ran_Ab2863","286",649,"HERBRICH_LOG",-0.0426372120157898,FALSE
"Ran_Ab2864","286",649,"TREEEVEN_LOGIT",0.052786171057176,FALSE
"Ran_Ab2865","286",649,"TREERICH_LOG",-0.0494031895435015,FALSE
"Ran_Ab287","287",282,"ALLEVEN_LOGIT",0.141161290654482,TRUE
"Ran_Ab2871","287",282,"ALLRICH_LOG",-0.0700625051673295,FALSE
"Ran_Ab2872","287",282,"HERBEVEN_LOGIT",0.105995940015184,TRUE
"Ran_Ab2873","287",282,"HERBRICH_LOG",-0.0868931782831126,FALSE
"Ran_Ab2874","287",282,"TREEEVEN_LOGIT",0.164894963092365,TRUE
"Ran_Ab2875","287",282,"TREERICH_LOG",-0.0634659130083788,FALSE
"Ran_Ab288","288",555,"ALLEVEN_LOGIT",0.0976635737927829,FALSE
"Ran_Ab2881","288",555,"ALLRICH_LOG",-0.0288773762418294,FALSE
"Ran_Ab2882","288",555,"HERBEVEN_LOGIT",0.0913429390472934,FALSE
"Ran_Ab2883","288",555,"HERBRICH_LOG",-0.0341670625800073,FALSE
"Ran_Ab2884","288",555,"TREEEVEN_LOGIT",0.116767498945667,FALSE
"Ran_Ab2885","288",555,"TREERICH_LOG",-0.0574420919048492,FALSE
"Ran_Ab289","289",451,"ALLEVEN_LOGIT",0.109400462062847,FALSE
"Ran_Ab2891","289",451,"ALLRICH_LOG",-0.0269179142718684,FALSE
"Ran_Ab2892","289",451,"HERBEVEN_LOGIT",0.081850908727517,TRUE
"Ran_Ab2893","289",451,"HERBRICH_LOG",-0.0169534825594983,FALSE
"Ran_Ab2894","289",451,"TREEEVEN_LOGIT",0.0110306499527281,FALSE
"Ran_Ab2895","289",451,"TREERICH_LOG",-0.0634713504979303,FALSE
"Ran_Ab290","290",222,"ALLEVEN_LOGIT",0.185479000285856,FALSE
"Ran_Ab2901","290",222,"ALLRICH_LOG",-0.0644114453439645,FALSE
"Ran_Ab2902","290",222,"HERBEVEN_LOGIT",-0.00270232995905775,FALSE
"Ran_Ab2903","290",222,"HERBRICH_LOG",-0.101319088746305,FALSE
"Ran_Ab2904","290",222,"TREEEVEN_LOGIT",0.139356526224301,FALSE
"Ran_Ab2905","290",222,"TREERICH_LOG",-0.0108762411588755,FALSE
"Ran_Ab2911","291",325,"ALLEVEN_LOGIT",0.0797517271846791,FALSE
"Ran_Ab2912","291",325,"ALLRICH_LOG",-0.058453560879668,FALSE
"Ran_Ab2913","291",325,"HERBEVEN_LOGIT",0.102181145640916,TRUE
"Ran_Ab2914","291",325,"HERBRICH_LOG",-0.0571273303813658,FALSE
"Ran_Ab2915","291",325,"TREEEVEN_LOGIT",0.0257595298283939,TRUE
"Ran_Ab2916","291",325,"TREERICH_LOG",-0.0878905242732315,FALSE
"Ran_Ab2921","292",653,"ALLEVEN_LOGIT",0.105511936879291,FALSE
"Ran_Ab2922","292",653,"ALLRICH_LOG",-0.00171798030745182,FALSE
"Ran_Ab2923","292",653,"HERBEVEN_LOGIT",0.141665712241381,TRUE
"Ran_Ab2924","292",653,"HERBRICH_LOG",-0.00103201802973675,FALSE
"Ran_Ab2925","292",653,"TREEEVEN_LOGIT",0.148613184650383,FALSE
"Ran_Ab2926","292",653,"TREERICH_LOG",0.00499879763797141,FALSE
"Ran_Ab2931","293",424,"ALLEVEN_LOGIT",0.0726257362475259,FALSE
"Ran_Ab2932","293",424,"ALLRICH_LOG",-0.0206177223119223,FALSE
"Ran_Ab2933","293",424,"HERBEVEN_LOGIT",0.0762051602017778,FALSE
"Ran_Ab2934","293",424,"HERBRICH_LOG",-0.0237624084250476,FALSE
"Ran_Ab2935","293",424,"TREEEVEN_LOGIT",0.0793501655261699,FALSE
"Ran_Ab2936","293",424,"TREERICH_LOG",-0.0147714881477265,TRUE
"Ran_Ab2941","294",496,"ALLEVEN_LOGIT",0.0935587437437238,TRUE
"Ran_Ab2942","294",496,"ALLRICH_LOG",-0.00395338578376422,FALSE
"Ran_Ab2943","294",496,"HERBEVEN_LOGIT",0.161997562404629,FALSE
"Ran_Ab2944","294",496,"HERBRICH_LOG",0.0038162380590908,FALSE
"Ran_Ab2945","294",496,"TREEEVEN_LOGIT",0.0336576341332501,FALSE
"Ran_Ab2946","294",496,"TREERICH_LOG",-0.0247997026303411,TRUE
"Ran_Ab2951","295",526,"ALLEVEN_LOGIT",0.113728454637253,FALSE
"Ran_Ab2952","295",526,"ALLRICH_LOG",-0.0228505334914962,FALSE
"Ran_Ab2953","295",526,"HERBEVEN_LOGIT",0.141243211117709,FALSE
"Ran_Ab2954","295",526,"HERBRICH_LOG",-0.0167556373873871,FALSE
"Ran_Ab2955","295",526,"TREEEVEN_LOGIT",0.0692711805025286,TRUE
"Ran_Ab2956","295",526,"TREERICH_LOG",-0.0449372634054142,TRUE
"Ran_Ab296","296",334,"ALLEVEN_LOGIT",0.0260770719970703,FALSE
"Ran_Ab2961","296",334,"ALLRICH_LOG",-0.0420078380272497,FALSE
"Ran_Ab2962","296",334,"HERBEVEN_LOGIT",0.024280681161327,TRUE
"Ran_Ab2963","296",334,"HERBRICH_LOG",-0.0614435980556734,FALSE
"Ran_Ab2964","296",334,"TREEEVEN_LOGIT",-0.00568954355011246,TRUE
"Ran_Ab2965","296",334,"TREERICH_LOG",-0.0260563975058973,FALSE
"Ran_Ab297","297",383,"ALLEVEN_LOGIT",0.180253588855805,FALSE
"Ran_Ab2971","297",383,"ALLRICH_LOG",-0.0451495443316893,FALSE
"Ran_Ab2972","297",383,"HERBEVEN_LOGIT",0.159046588343251,TRUE
"Ran_Ab2973","297",383,"HERBRICH_LOG",-0.0611229821056129,FALSE
"Ran_Ab2974","297",383,"TREEEVEN_LOGIT",0.126236812705604,FALSE
"Ran_Ab2975","297",383,"TREERICH_LOG",-0.0401103581187257,FALSE
"Ran_Ab298","298",410,"ALLEVEN_LOGIT",0.207132999955315,FALSE
"Ran_Ab2981","298",410,"ALLRICH_LOG",-0.00161037019971919,FALSE
"Ran_Ab2982","298",410,"HERBEVEN_LOGIT",0.237312500690514,TRUE
"Ran_Ab2983","298",410,"HERBRICH_LOG",0.00435902956623055,FALSE
"Ran_Ab2984","298",410,"TREEEVEN_LOGIT",0.109323235582169,TRUE
"Ran_Ab2985","298",410,"TREERICH_LOG",0.00736221005520755,FALSE
"Ran_Ab299","299",343,"ALLEVEN_LOGIT",0.113500310273766,TRUE
"Ran_Ab2991","299",343,"ALLRICH_LOG",-0.0286771177664079,FALSE
"Ran_Ab2992","299",343,"HERBEVEN_LOGIT",0.104738122368495,FALSE
"Ran_Ab2993","299",343,"HERBRICH_LOG",-0.0429219691894135,FALSE
"Ran_Ab2994","299",343,"TREEEVEN_LOGIT",0.0961315447983652,FALSE
"Ran_Ab2995","299",343,"TREERICH_LOG",-0.0110694810570235,FALSE
"Ran_Ab300","300",581,"ALLEVEN_LOGIT",0.0995994809366012,FALSE
"Ran_Ab3001","300",581,"ALLRICH_LOG",-0.0284432759431751,FALSE
"Ran_Ab3002","300",581,"HERBEVEN_LOGIT",0.1001055415016,FALSE
"Ran_Ab3003","300",581,"HERBRICH_LOG",-0.0461092660199736,FALSE
"Ran_Ab3004","300",581,"TREEEVEN_LOGIT",0.10581463533812,FALSE
"Ran_Ab3005","300",581,"TREERICH_LOG",-0.0333760720271811,FALSE
"Ran_Ab3011","301",293,"ALLEVEN_LOGIT",0.0791002869861392,FALSE
"Ran_Ab3012","301",293,"ALLRICH_LOG",-0.0597072749588526,FALSE
"Ran_Ab3013","301",293,"HERBEVEN_LOGIT",0.121437459934564,TRUE
"Ran_Ab3014","301",293,"HERBRICH_LOG",-0.0671837823251417,FALSE
"Ran_Ab3015","301",293,"TREEEVEN_LOGIT",-0.0324264015925109,TRUE
"Ran_Ab3016","301",293,"TREERICH_LOG",-0.0535897982466257,FALSE
"Ran_Ab3021","302",290,"ALLEVEN_LOGIT",0.0916668581928231,TRUE
"Ran_Ab3022","302",290,"ALLRICH_LOG",0.0122661407587915,FALSE
"Ran_Ab3023","302",290,"HERBEVEN_LOGIT",0.0426333303260754,TRUE
"Ran_Ab3024","302",290,"HERBRICH_LOG",0.00611883178386824,FALSE
"Ran_Ab3025","302",290,"TREEEVEN_LOGIT",0.073960871245851,FALSE
"Ran_Ab3026","302",290,"TREERICH_LOG",0.0329910913736115,FALSE
"Ran_Ab3031","303",420,"ALLEVEN_LOGIT",0.0698582461601809,FALSE
"Ran_Ab3032","303",420,"ALLRICH_LOG",-0.0487746756621938,FALSE
"Ran_Ab3033","303",420,"HERBEVEN_LOGIT",0.117844530197127,FALSE
"Ran_Ab3034","303",420,"HERBRICH_LOG",-0.0446643211771362,FALSE
"Ran_Ab3035","303",420,"TREEEVEN_LOGIT",0.0117726718900047,TRUE
"Ran_Ab3036","303",420,"TREERICH_LOG",-0.0898801141451948,TRUE
"Ran_Ab3041","304",399,"ALLEVEN_LOGIT",0.0933035193150955,FALSE
"Ran_Ab3042","304",399,"ALLRICH_LOG",-0.0409303937005196,FALSE
"Ran_Ab3043","304",399,"HERBEVEN_LOGIT",0.106048800954533,TRUE
"Ran_Ab3044","304",399,"HERBRICH_LOG",-0.0595397990439577,FALSE
"Ran_Ab3045","304",399,"TREEEVEN_LOGIT",0.0685140739288631,TRUE
"Ran_Ab3046","304",399,"TREERICH_LOG",0.00388474939238886,TRUE
"Ran_Ab3051","305",438,"ALLEVEN_LOGIT",0.11121705235929,FALSE
"Ran_Ab3052","305",438,"ALLRICH_LOG",-0.0253724122555741,FALSE
"Ran_Ab3053","305",438,"HERBEVEN_LOGIT",0.092632241331975,TRUE
"Ran_Ab3054","305",438,"HERBRICH_LOG",-0.0347987790325984,FALSE
"Ran_Ab3055","305",438,"TREEEVEN_LOGIT",0.126786234635322,TRUE
"Ran_Ab3056","305",438,"TREERICH_LOG",-0.0238002375533145,FALSE
"Ran_Ab306","306",632,"ALLEVEN_LOGIT",0.124044148143583,FALSE
"Ran_Ab3061","306",632,"ALLRICH_LOG",-0.0509311698680319,FALSE
"Ran_Ab3062","306",632,"HERBEVEN_LOGIT",0.179047524727729,FALSE
"Ran_Ab3063","306",632,"HERBRICH_LOG",-0.0542234524292046,FALSE
"Ran_Ab3064","306",632,"TREEEVEN_LOGIT",0.120802215264833,FALSE
"Ran_Ab3065","306",632,"TREERICH_LOG",-0.0358533645224016,FALSE
"Ran_Ab307","307",293,"ALLEVEN_LOGIT",0.0885955490314254,TRUE
"Ran_Ab3071","307",293,"ALLRICH_LOG",-0.0814824001293201,TRUE
"Ran_Ab3072","307",293,"HERBEVEN_LOGIT",0.151808697264774,FALSE
"Ran_Ab3073","307",293,"HERBRICH_LOG",-0.0818479082463675,FALSE
"Ran_Ab3074","307",293,"TREEEVEN_LOGIT",0.0771846987408988,TRUE
"Ran_Ab3075","307",293,"TREERICH_LOG",-0.0599210904846818,FALSE
"Ran_Ab308","308",374,"ALLEVEN_LOGIT",0.116274065800001,FALSE
"Ran_Ab3081","308",374,"ALLRICH_LOG",-0.0175405807901751,TRUE
"Ran_Ab3082","308",374,"HERBEVEN_LOGIT",0.212394017556475,FALSE
"Ran_Ab3083","308",374,"HERBRICH_LOG",-0.0248912896424713,TRUE
"Ran_Ab3084","308",374,"TREEEVEN_LOGIT",0.0420803514260876,TRUE
"Ran_Ab3085","308",374,"TREERICH_LOG",0.00333584724219328,FALSE
"Ran_Ab309","309",552,"ALLEVEN_LOGIT",0.12525077555316,FALSE
"Ran_Ab3091","309",552,"ALLRICH_LOG",-0.0264273822508431,FALSE
"Ran_Ab3092","309",552,"HERBEVEN_LOGIT",0.132354081312186,FALSE
"Ran_Ab3093","309",552,"HERBRICH_LOG",-0.0518613466971128,FALSE
"Ran_Ab3094","309",552,"TREEEVEN_LOGIT",0.143844136239872,FALSE
"Ran_Ab3095","309",552,"TREERICH_LOG",0.00659316577016193,FALSE
"Ran_Ab310","310",519,"ALLEVEN_LOGIT",0.0718301023829,FALSE
"Ran_Ab3101","310",519,"ALLRICH_LOG",-0.0199564863071081,FALSE
"Ran_Ab3102","310",519,"HERBEVEN_LOGIT",0.102446875974384,FALSE
"Ran_Ab3103","310",519,"HERBRICH_LOG",-0.0249637455244961,FALSE
"Ran_Ab3104","310",519,"TREEEVEN_LOGIT",0.0207056474196845,FALSE
"Ran_Ab3105","310",519,"TREERICH_LOG",-0.0197853027130614,FALSE
"Ran_Ab3111","311",602,"ALLEVEN_LOGIT",0.101915855969371,FALSE
"Ran_Ab3112","311",602,"ALLRICH_LOG",-0.0246179239865721,FALSE
"Ran_Ab3113","311",602,"HERBEVEN_LOGIT",0.135924883606641,FALSE
"Ran_Ab3114","311",602,"HERBRICH_LOG",-0.018244791590461,FALSE
"Ran_Ab3115","311",602,"TREEEVEN_LOGIT",0.0935454220777117,FALSE
"Ran_Ab3116","311",602,"TREERICH_LOG",-0.0395498675516358,FALSE
"Ran_Ab3121","312",438,"ALLEVEN_LOGIT",0.0241096836372972,TRUE
"Ran_Ab3122","312",438,"ALLRICH_LOG",-0.0138256302797368,FALSE
"Ran_Ab3123","312",438,"HERBEVEN_LOGIT",0.0561919358796922,FALSE
"Ran_Ab3124","312",438,"HERBRICH_LOG",0.00793673255180279,FALSE
"Ran_Ab3125","312",438,"TREEEVEN_LOGIT",-0.023216599943254,TRUE
"Ran_Ab3126","312",438,"TREERICH_LOG",-0.0675956601812961,FALSE
"Ran_Ab3131","313",348,"ALLEVEN_LOGIT",0.0953066759915985,FALSE
"Ran_Ab3132","313",348,"ALLRICH_LOG",0.00922461337304146,FALSE
"Ran_Ab3133","313",348,"HERBEVEN_LOGIT",0.108540343072094,TRUE
"Ran_Ab3134","313",348,"HERBRICH_LOG",0.0112680514486216,FALSE
"Ran_Ab3135","313",348,"TREEEVEN_LOGIT",0.0881588346390875,TRUE
"Ran_Ab3136","313",348,"TREERICH_LOG",0.00197265212589473,FALSE
"Ran_Ab3141","314",521,"ALLEVEN_LOGIT",0.0966929853508753,FALSE
"Ran_Ab3142","314",521,"ALLRICH_LOG",-0.0251201521461675,TRUE
"Ran_Ab3143","314",521,"HERBEVEN_LOGIT",0.108290989064313,TRUE
"Ran_Ab3144","314",521,"HERBRICH_LOG",-0.0250366434929475,TRUE
"Ran_Ab3145","314",521,"TREEEVEN_LOGIT",0.107301144717244,TRUE
"Ran_Ab3146","314",521,"TREERICH_LOG",-0.0437219146783189,FALSE
"Ran_Ab3151","315",331,"ALLEVEN_LOGIT",0.0593354017760649,TRUE
"Ran_Ab3152","315",331,"ALLRICH_LOG",-0.0439413228199945,FALSE
"Ran_Ab3153","315",331,"HERBEVEN_LOGIT",0.0221771246345389,FALSE
"Ran_Ab3154","315",331,"HERBRICH_LOG",-0.0487098569555926,FALSE
"Ran_Ab3155","315",331,"TREEEVEN_LOGIT",0.0194682134341558,TRUE
"Ran_Ab3156","315",331,"TREERICH_LOG",-0.0519969613517426,TRUE
"Ran_Ab3161","316",524,"ALLEVEN_LOGIT",0.079492580861272,FALSE
"Ran_Ab3162","316",524,"ALLRICH_LOG",-0.00945476004762698,FALSE
"Ran_Ab3163","316",524,"HERBEVEN_LOGIT",0.0843472401944718,TRUE
"Ran_Ab3164","316",524,"HERBRICH_LOG",-0.000923877137567765,FALSE
"Ran_Ab3165","316",524,"TREEEVEN_LOGIT",0.0480367630205824,FALSE
"Ran_Ab3166","316",524,"TREERICH_LOG",-0.0369252897189616,FALSE
"Ran_Ab317","317",423,"ALLEVEN_LOGIT",0.0897990116868648,FALSE
"Ran_Ab3171","317",423,"ALLRICH_LOG",-0.0435185403345613,FALSE
"Ran_Ab3172","317",423,"HERBEVEN_LOGIT",0.0636875206848351,FALSE
"Ran_Ab3173","317",423,"HERBRICH_LOG",-0.0238947308117763,FALSE
"Ran_Ab3174","317",423,"TREEEVEN_LOGIT",0.0910713725640019,FALSE
"Ran_Ab3175","317",423,"TREERICH_LOG",-0.0513605895447542,FALSE
"Ran_Ab318","318",552,"ALLEVEN_LOGIT",0.11241622077621,FALSE
"Ran_Ab3181","318",552,"ALLRICH_LOG",0.0351026138944886,FALSE
"Ran_Ab3182","318",552,"HERBEVEN_LOGIT",0.0958542548733985,FALSE
"Ran_Ab3183","318",552,"HERBRICH_LOG",0.0525196519311382,FALSE
"Ran_Ab3184","318",552,"TREEEVEN_LOGIT",0.126720103295344,TRUE
"Ran_Ab3185","318",552,"TREERICH_LOG",-0.00054714561998739,FALSE
"Ran_Ab319","319",403,"ALLEVEN_LOGIT",0.109833810322687,FALSE
"Ran_Ab3191","319",403,"ALLRICH_LOG",-0.0685648674887131,FALSE
"Ran_Ab3192","319",403,"HERBEVEN_LOGIT",0.135863503918471,TRUE
"Ran_Ab3193","319",403,"HERBRICH_LOG",-0.0614931876882597,FALSE
"Ran_Ab3194","319",403,"TREEEVEN_LOGIT",0.0480379433532808,FALSE
"Ran_Ab3195","319",403,"TREERICH_LOG",-0.0699516275002105,FALSE
"Ran_Ab320","320",373,"ALLEVEN_LOGIT",0.0402253575627899,FALSE
"Ran_Ab3201","320",373,"ALLRICH_LOG",-0.0397995606927934,FALSE
"Ran_Ab3202","320",373,"HERBEVEN_LOGIT",0.0767743097814865,TRUE
"Ran_Ab3203","320",373,"HERBRICH_LOG",-0.044161496822076,FALSE
"Ran_Ab3204","320",373,"TREEEVEN_LOGIT",0.0568700224158761,TRUE
"Ran_Ab3205","320",373,"TREERICH_LOG",-0.0432320143492627,TRUE
"Ran_Ab3211","321",349,"ALLEVEN_LOGIT",0.112619578319255,FALSE
"Ran_Ab3212","321",349,"ALLRICH_LOG",-0.0333064779713322,TRUE
"Ran_Ab3213","321",349,"HERBEVEN_LOGIT",0.076104989929833,FALSE
"Ran_Ab3214","321",349,"HERBRICH_LOG",-0.0420001085366873,FALSE
"Ran_Ab3215","321",349,"TREEEVEN_LOGIT",0.171255098733452,FALSE
"Ran_Ab3216","321",349,"TREERICH_LOG",-0.031682451281444,FALSE
"Ran_Ab3221","322",434,"ALLEVEN_LOGIT",0.0675817985134803,TRUE
"Ran_Ab3222","322",434,"ALLRICH_LOG",-0.0164954669326268,FALSE
"Ran_Ab3223","322",434,"HERBEVEN_LOGIT",0.106108686348822,FALSE
"Ran_Ab3224","322",434,"HERBRICH_LOG",-0.00829034727680923,FALSE
"Ran_Ab3225","322",434,"TREEEVEN_LOGIT",-0.0159122234974275,TRUE
"Ran_Ab3226","322",434,"TREERICH_LOG",-0.060333160087901,FALSE
"Ran_Ab3231","323",314,"ALLEVEN_LOGIT",0.0867481034820993,TRUE
"Ran_Ab3232","323",314,"ALLRICH_LOG",-0.0405458724068712,FALSE
"Ran_Ab3233","323",314,"HERBEVEN_LOGIT",0.169804937778958,FALSE
"Ran_Ab3234","323",314,"HERBRICH_LOG",-0.0551133799449994,FALSE
"Ran_Ab3235","323",314,"TREEEVEN_LOGIT",0.0716318556827493,TRUE
"Ran_Ab3236","323",314,"TREERICH_LOG",-0.0440329174410632,TRUE
"Ran_Ab3241","324",597,"ALLEVEN_LOGIT",0.108529031444903,FALSE
"Ran_Ab3242","324",597,"ALLRICH_LOG",-0.0190455857673428,FALSE
"Ran_Ab3243","324",597,"HERBEVEN_LOGIT",0.115798786335594,FALSE
"Ran_Ab3244","324",597,"HERBRICH_LOG",-0.0236982484295491,FALSE
"Ran_Ab3245","324",597,"TREEEVEN_LOGIT",0.0554070714085272,TRUE
"Ran_Ab3246","324",597,"TREERICH_LOG",-0.033331377264141,TRUE
"Ran_Ab3251","325",373,"ALLEVEN_LOGIT",0.184391022818822,TRUE
"Ran_Ab3252","325",373,"ALLRICH_LOG",-0.0273300799790518,FALSE
"Ran_Ab3253","325",373,"HERBEVEN_LOGIT",0.11475879160339,TRUE
"Ran_Ab3254","325",373,"HERBRICH_LOG",-0.0296195797172474,FALSE
"Ran_Ab3255","325",373,"TREEEVEN_LOGIT",0.0824265643580538,FALSE
"Ran_Ab3256","325",373,"TREERICH_LOG",-0.00888475438302713,FALSE
"Ran_Ab3261","326",364,"ALLEVEN_LOGIT",0.112242933560722,FALSE
"Ran_Ab3262","326",364,"ALLRICH_LOG",-0.0291959354358604,TRUE
"Ran_Ab3263","326",364,"HERBEVEN_LOGIT",0.132709917717642,FALSE
"Ran_Ab3264","326",364,"HERBRICH_LOG",-0.050602993658797,FALSE
"Ran_Ab3265","326",364,"TREEEVEN_LOGIT",0.0662766327557035,TRUE
"Ran_Ab3266","326",364,"TREERICH_LOG",-0.0215300034034503,FALSE
"Ran_Ab327","327",344,"ALLEVEN_LOGIT",0.0513174042721548,TRUE
"Ran_Ab3271","327",344,"ALLRICH_LOG",0.00929267445218484,FALSE
"Ran_Ab3272","327",344,"HERBEVEN_LOGIT",0.059121411877673,FALSE
"Ran_Ab3273","327",344,"HERBRICH_LOG",0.00300962881336466,FALSE
"Ran_Ab3274","327",344,"TREEEVEN_LOGIT",0.0368228696665701,FALSE
"Ran_Ab3275","327",344,"TREERICH_LOG",0.00896673804181909,FALSE
"Ran_Ab328","328",204,"ALLEVEN_LOGIT",0.0760332342345744,TRUE
